"name","id","start","end","chromosome"
"POLR3C","POLR3C",0,0,0
"NUDC","NUDC",0,0,0
"CYP4F8","CYP4F8",0,0,0
"INHBE","INHBE",0,0,0
"HNRNPH3","HNRNPH3",0,0,0
"NAA11","NAA11",0,0,0
"GNAT2","GNAT2",0,0,0
"MFGE8","MFGE8",0,0,0
"KLRD1","KLRD1",0,0,0
"FLT3LG","FLT3LG",0,0,0
"FUT2","FUT2",0,0,0
"TP53I3","TP53I3",0,0,0
"TTPA","TTPA",0,0,0
"SEC31A","SEC31A",0,0,0
"RAP1GAP","RAP1GAP",0,0,0
"HYAL1","HYAL1",0,0,0
"RASA1","RASA1",0,0,0
"CDK10","CDK10",0,0,0
"UBXN1","UBXN1",0,0,0
"AKAP1","AKAP1",0,0,0
"MOGS","MOGS",0,0,0
"SGCA","SGCA",0,0,0
"KLHL20","KLHL20",0,0,0
"ATG5","ATG5",0,0,0
"CAPN9","CAPN9",0,0,0
"CCIN","CCIN",0,0,0
"LAIR1","LAIR1",0,0,0
"EED","EED",0,0,0
"LILRA1","LILRA1",0,0,0
"C21orf33","C21orf33",0,0,0
"TFAP2A","TFAP2A",0,0,0
"PPY","PPY",0,0,0
"PTPRR","PTPRR",0,0,0
"SOAT2","SOAT2",0,0,0
"LPO","LPO",0,0,0
"NRTN","NRTN",0,0,0
"DLG4","DLG4",0,0,0
"CPT1A","CPT1A",0,0,0
"CLDN14","CLDN14",0,0,0
"KLRC4","KLRC4",0,0,0
"MID1","MID1",0,0,0
"ZNF257","ZNF257",0,0,0
"DTX2P1-UPK3BP1-PMS2P11","DTX2P1-UPK3BP1-PMS2P11",0,0,0
"ZC3H15","ZC3H15",0,0,0
"LINC00260","LINC00260",0,0,0
"LDHAL6B","LDHAL6B",0,0,0
"R3HDM1","R3HDM1",0,0,0
"SPINT2","SPINT2",0,0,0
"PNLIPRP1","PNLIPRP1",0,0,0
"ADGRE3","ADGRE3",0,0,0
"NPY2R","NPY2R",0,0,0
"LGALS8","LGALS8",0,0,0
"TRAM1","TRAM1",0,0,0
"CDC14A","CDC14A",0,0,0
"ONECUT1","ONECUT1",0,0,0
"EPB42","EPB42",0,0,0
"RGN","RGN",0,0,0
"LYN","LYN",0,0,0
"PSIP1","PSIP1",0,0,0
"GRB7","GRB7",0,0,0
"CYR61","CYR61",0,0,0
"CSE1L","CSE1L",0,0,0
"FPR2","FPR2",0,0,0
"NCOA4","NCOA4",0,0,0
"THEMIS2","THEMIS2",0,0,0
"SAR1A","SAR1A",0,0,0
"NUP98","NUP98",0,0,0
"SIGLEC6","SIGLEC6",0,0,0
"OASL","OASL",0,0,0
"HTR1B","HTR1B",0,0,0
"TIMM8A","TIMM8A",0,0,0
"NOX1","NOX1",0,0,0
"XRCC4","XRCC4",0,0,0
"TRPC3","TRPC3",0,0,0
"GRIK1-AS2","GRIK1-AS2",0,0,0
"COQ7","COQ7",0,0,0
"CENPA","CENPA",0,0,0
"ENPP2","ENPP2",0,0,0
"MFAP3L","MFAP3L",0,0,0
"ELK1","ELK1",0,0,0
"GREB1","GREB1",0,0,0
"CLN3","CLN3",0,0,0
"CNOT4","CNOT4",0,0,0
"SSX2IP","SSX2IP",0,0,0
"NAT6","NAT6",0,0,0
"ANXA2P1","ANXA2P1",0,0,0
"KDM3B","KDM3B",0,0,0
"RAB11FIP5","RAB11FIP5",0,0,0
"EFS","EFS",0,0,0
"EFNB3","EFNB3",0,0,0
"TP53TG1","TP53TG1",0,0,0
"ITIH1","ITIH1",0,0,0
"FCGR2B","FCGR2B",0,0,0
"CD86","CD86",0,0,0
"POU5F1P4","POU5F1P4",0,0,0
"PDCD10","PDCD10",0,0,0
"PFDN5","PFDN5",0,0,0
"LPAL2","LPAL2",0,0,0
"POMZP3","POMZP3",0,0,0
"GSTM4","GSTM4",0,0,0
"CDH20","CDH20",0,0,0
"YES1","YES1",0,0,0
"POTEKP","POTEKP",0,0,0
"JTB","JTB",0,0,0
"AHSG","AHSG",0,0,0
"RNF6","RNF6",0,0,0
"FSCN1","FSCN1",0,0,0
"BLK","BLK",0,0,0
"PDX1","PDX1",0,0,0
"GRM1","GRM1",0,0,0
"PPAP2A","PPAP2A",0,0,0
"ADRA1D","ADRA1D",0,0,0
"CACNB1","CACNB1",0,0,0
"ARNTL","ARNTL",0,0,0
"AP3D1","AP3D1",0,0,0
"PFKM","PFKM",0,0,0
"HSF4","HSF4",0,0,0
"TAGLN2","TAGLN2",0,0,0
"HLA-DRA","HLA-DRA",0,0,0
"MCM7","MCM7",0,0,0
"RIMS3","RIMS3",0,0,0
"TRIM23","TRIM23",0,0,0
"YWHAE","YWHAE",0,0,0
"HGF","HGF",0,0,0
"TRIM29","TRIM29",0,0,0
"ALDH3B1","ALDH3B1",0,0,0
"LAT","LAT",0,0,0
"COL19A1","COL19A1",0,0,0
"HSPA4","HSPA4",0,0,0
"LSS","LSS",0,0,0
"ATRX","ATRX",0,0,0
"PDHB","PDHB",0,0,0
"NKX2-1","NKX2-1",0,0,0
"IKBKB","IKBKB",0,0,0
"KHK","KHK",0,0,0
"CLIP2","CLIP2",0,0,0
"PEX7","PEX7",0,0,0
"MBOAT7","MBOAT7",0,0,0
"CROCCP2","CROCCP2",0,0,0
"CHRNA1","CHRNA1",0,0,0
"AP2S1","AP2S1",0,0,0
"PDIA4","PDIA4",0,0,0
"TLX2","TLX2",0,0,0
"EXTL3","EXTL3",0,0,0
"INVS","INVS",0,0,0
"SRD5A1","SRD5A1",0,0,0
"MGAT2","MGAT2",0,0,0
"PFKL","PFKL",0,0,0
"GAS7","GAS7",0,0,0
"SUMO1","SUMO1",0,0,0
"DBI","DBI",0,0,0
"MLLT11","MLLT11",0,0,0
"FOLR1","FOLR1",0,0,0
"STK3","STK3",0,0,0
"NEK2","NEK2",0,0,0
"MAP4K5","MAP4K5",0,0,0
"MARK2","MARK2",0,0,0
"PLK4","PLK4",0,0,0
"PDE6C","PDE6C",0,0,0
"PBX2","PBX2",0,0,0
"TMCO1","TMCO1",0,0,0
"CNGB1","CNGB1",0,0,0
"LILRA2","LILRA2",0,0,0
"NFATC1","NFATC1",0,0,0
"SUPT3H","SUPT3H",0,0,0
"AURKC","AURKC",0,0,0
"HGC6.3","HGC6.3",0,0,0
"GEMIN2","GEMIN2",0,0,0
"SLC9A2","SLC9A2",0,0,0
"ESR2","ESR2",0,0,0
"CXCL11","CXCL11",0,0,0
"SLC5A5","SLC5A5",0,0,0
"GRIN1","GRIN1",0,0,0
"CSRP2","CSRP2",0,0,0
"EDA","EDA",0,0,0
"INTS3","INTS3",0,0,0
"LILRB3","LILRB3",0,0,0
"CLPTM1","CLPTM1",0,0,0
"KMO","KMO",0,0,0
"NR4A1","NR4A1",0,0,0
"IFNA21","IFNA21",0,0,0
"P2RX6","P2RX6",0,0,0
"UTY","UTY",0,0,0
"HTRA2","HTRA2",0,0,0
"TNFSF11","TNFSF11",0,0,0
"CDKN2A","CDKN2A",0,0,0
"PPP2R5D","PPP2R5D",0,0,0
"EPHA3","EPHA3",0,0,0
"GCK","GCK",0,0,0
"UPF1","UPF1",0,0,0
"PPP1R3A","PPP1R3A",0,0,0
"PDE10A","PDE10A",0,0,0
"AKAP7","AKAP7",0,0,0
"CCKAR","CCKAR",0,0,0
"GPR45","GPR45",0,0,0
"PAX4","PAX4",0,0,0
"TXNRD2","TXNRD2",0,0,0
"PSTPIP1","PSTPIP1",0,0,0
"FSHR","FSHR",0,0,0
"ME1","ME1",0,0,0
"PIP5K1A","PIP5K1A",0,0,0
"SH2D1A","SH2D1A",0,0,0
"ORC5","ORC5",0,0,0
"DAPK1","DAPK1",0,0,0
"KCNQ1","KCNQ1",0,0,0
"LHX2","LHX2",0,0,0
"HSF2","HSF2",0,0,0
"PROP1","PROP1",0,0,0
"ABCB11","ABCB11",0,0,0
"FUT5","FUT5",0,0,0
"GALR2","GALR2",0,0,0
"RAD17","RAD17",0,0,0
"PIK3CD","PIK3CD",0,0,0
"GLP1R","GLP1R",0,0,0
"FGFR4","FGFR4",0,0,0
"ANXA2P3","ANXA2P3",0,0,0
"KIR2DL4","KIR2DL4",0,0,0
"PYY","PYY",0,0,0
"RHAG","RHAG",0,0,0
"TGFA","TGFA",0,0,0
"BMP7","BMP7",0,0,0
"GPR4","GPR4",0,0,0
"HESX1","HESX1",0,0,0
"IL2RA","IL2RA",0,0,0
"DGKA","DGKA",0,0,0
"GYG1","GYG1",0,0,0
"TCEAL2","TCEAL2",0,0,0
"CSF2RA","CSF2RA",0,0,0
"UBC","UBC",0,0,0
"CDK7","CDK7",0,0,0
"FLOT2","FLOT2",0,0,0
"TP53","TP53",0,0,0
"RAE1","RAE1",0,0,0
"PTPRU","PTPRU",0,0,0
"FASLG","FASLG",0,0,0
"LILRB1","LILRB1",0,0,0
"IFNA2","IFNA2",0,0,0
"ITK","ITK",0,0,0
"POU4F1","POU4F1",0,0,0
"SLC15A1","SLC15A1",0,0,0
"KIF25-AS1","KIF25-AS1",0,0,0
"NCOA3","NCOA3",0,0,0
"LRIT1","LRIT1",0,0,0
"LEPR","LEPR",0,0,0
"OPRM1","OPRM1",0,0,0
"ITPR2","ITPR2",0,0,0
"CASP1","CASP1",0,0,0
"IL1R2","IL1R2",0,0,0
"PSEN2","PSEN2",0,0,0
"TACC2","TACC2",0,0,0
"SULT1A2","SULT1A2",0,0,0
"KIR3DS1","KIR3DS1",0,0,0
"PATZ1","PATZ1",0,0,0
"FCGR2C","FCGR2C",0,0,0
"VCX2","VCX2",0,0,0
"IFNA17","IFNA17",0,0,0
"NDUFB7","NDUFB7",0,0,0
"KIR2DL5A","KIR2DL5A",0,0,0
"KCNJ13","KCNJ13",0,0,0
"TYRO3","TYRO3",0,0,0
"FAM214B","FAM214B",0,0,0
"CCRL2","CCRL2",0,0,0
"TRHR","TRHR",0,0,0
"CYP3A43","CYP3A43",0,0,0
"NACAP1","NACAP1",0,0,0
"RGSL1","RGSL1",0,0,0
"MSH6","MSH6",0,0,0
"KCNJ4","KCNJ4",0,0,0
"MT1HL1","MT1HL1",0,0,0
"CSPG4P1Y","CSPG4P1Y",0,0,0
"TBL1Y","TBL1Y",0,0,0
"CASP6","CASP6",0,0,0
"CXCR6","CXCR6",0,0,0
"RAB36","RAB36",0,0,0
"PLXNB2","PLXNB2",0,0,0
"DPP4","DPP4",0,0,0
"HTR2C","HTR2C",0,0,0
"SLCO1A2","SLCO1A2",0,0,0
"KCNQ2","KCNQ2",0,0,0
"ADRA1A","ADRA1A",0,0,0
"SLC4A4","SLC4A4",0,0,0
"TNFSF12-TNFSF13","TNFSF12-TNFSF13",0,0,0
"PDC","PDC",0,0,0
"NKX3-1","NKX3-1",0,0,0
"MAPK11","MAPK11",0,0,0
"RAB14","RAB14",0,0,0
"ROCK2","ROCK2",0,0,0
"CXCL8","CXCL8",0,0,0
"GH2","GH2",0,0,0
"CRHR2","CRHR2",0,0,0
"OGFR","OGFR",0,0,0
"IL5RA","IL5RA",0,0,0
"BMP4","BMP4",0,0,0
"KIF2C","KIF2C",0,0,0
"GRIA1","GRIA1",0,0,0
"NFKB2","NFKB2",0,0,0
"GP5","GP5",0,0,0
"HLA-G","HLA-G",0,0,0
"PRB1","PRB1",0,0,0
"PTPRN2","PTPRN2",0,0,0
"MAP3K7","MAP3K7",0,0,0
"HSPA2","HSPA2",0,0,0
"RB1","RB1",0,0,0
"GHRHR","GHRHR",0,0,0
"PAFAH1B1","PAFAH1B1",0,0,0
"HPGD","HPGD",0,0,0
"ALDH4A1","ALDH4A1",0,0,0
"APAF1","APAF1",0,0,0
"GUCY1B3","GUCY1B3",0,0,0
"SLCO2B1","SLCO2B1",0,0,0
"DHPS","DHPS",0,0,0
"MAPK14","MAPK14",0,0,0
"LMOD1","LMOD1",0,0,0
"SH3GL3","SH3GL3",0,0,0
"ADGRB3","ADGRB3",0,0,0
"HADH","HADH",0,0,0
"RAPSN","RAPSN",0,0,0
"SLC23A2","SLC23A2",0,0,0
"CD46","CD46",0,0,0
"NCR3","NCR3",0,0,0
"NPAT","NPAT",0,0,0
"HOPX","HOPX",0,0,0
"VIPR2","VIPR2",0,0,0
"PTPRO","PTPRO",0,0,0
"CATR1","CATR1",0,0,0
"TRPC1","TRPC1",0,0,0
"ETV4","ETV4",0,0,0
"PSMD4","PSMD4",0,0,0
"IL13RA1","IL13RA1",0,0,0
"ERVH-6","ERVH-6",0,0,0
"ALDOAP2","ALDOAP2",0,0,0
"ALPI","ALPI",0,0,0
"ALPP","ALPP",0,0,0
"ARF3","ARF3",0,0,0
"FBL","FBL",0,0,0
"FTH1P5","FTH1P5",0,0,0
"GSS","GSS",0,0,0
"LAMB1","LAMB1",0,0,0
"CEACAM6","CEACAM6",0,0,0
"VDAC2","VDAC2",0,0,0
"TRAV12-2","TRAV12-2",0,0,0
"PLAU","PLAU",0,0,0
"RNF114","RNF114",0,0,0
"UGT2B28","UGT2B28",0,0,0
"NCALD","NCALD",0,0,0
"MAK16","MAK16",0,0,0
"RPS6","RPS6",0,0,0
"TSSK1B","TSSK1B",0,0,0
"EID1","EID1",0,0,0
"TRO","TRO",0,0,0
"IQCB1","IQCB1",0,0,0
"SCD","SCD",0,0,0
"CLEC11A","CLEC11A",0,0,0
"ANXA9","ANXA9",0,0,0
"KIAA0101","KIAA0101",0,0,0
"BDH1","BDH1",0,0,0
"MGC2889","MGC2889",0,0,0
"MIOS","MIOS",0,0,0
"HYAL3","HYAL3",0,0,0
"POLR2L","POLR2L",0,0,0
"SCP2","SCP2",0,0,0
"FCER1A","FCER1A",0,0,0
"PTN","PTN",0,0,0
"CELA3A","CELA3A",0,0,0
"EVI2B","EVI2B",0,0,0
"PRG2","PRG2",0,0,0
"PSMA1","PSMA1",0,0,0
"LSM5","LSM5",0,0,0
"VAMP3","VAMP3",0,0,0
"TUBA1C","TUBA1C",0,0,0
"LOC653513","LOC653513",0,0,0
"RLN1","RLN1",0,0,0
"PTHLH","PTHLH",0,0,0
"TXNDC9","TXNDC9",0,0,0
"CACYBP","CACYBP",0,0,0
"KPNA2","KPNA2",0,0,0
"PNLIPRP2","PNLIPRP2",0,0,0
"CHRNA3","CHRNA3",0,0,0
"MMACHC","MMACHC",0,0,0
"OVOL2","OVOL2",0,0,0
"DCTN1","DCTN1",0,0,0
"MTA1","MTA1",0,0,0
"TREX2","TREX2",0,0,0
"KCNAB2","KCNAB2",0,0,0
"CDKN2C","CDKN2C",0,0,0
"CACNA1G","CACNA1G",0,0,0
"CDK2","CDK2",0,0,0
"COL13A1","COL13A1",0,0,0
"GALC","GALC",0,0,0
"CCNE2","CCNE2",0,0,0
"GGA3","GGA3",0,0,0
"FCAR","FCAR",0,0,0
"GYPA","GYPA",0,0,0
"PXN","PXN",0,0,0
"NLRP1","NLRP1",0,0,0
"GPER1","GPER1",0,0,0
"THPO","THPO",0,0,0
"BAX","BAX",0,0,0
"TP63","TP63",0,0,0
"CSF1","CSF1",0,0,0
"SLC24A1","SLC24A1",0,0,0
"CEACAM7","CEACAM7",0,0,0
"RNGTT","RNGTT",0,0,0
"BRCA1","BRCA1",0,0,0
"SLC25A14","SLC25A14",0,0,0
"CD28","CD28",0,0,0
"FZR1","FZR1",0,0,0
"RGS11","RGS11",0,0,0
"CIITA","CIITA",0,0,0
"FUT6","FUT6",0,0,0
"CASP10","CASP10",0,0,0
"CEACAM1","CEACAM1",0,0,0
"PTGIS","PTGIS",0,0,0
"SERPINB4","SERPINB4",0,0,0
"HLA-B","HLA-B",0,0,0
"MERTK","MERTK",0,0,0
"TUBB7P","TUBB7P",0,0,0
"MYO1A","MYO1A",0,0,0
"CFB","CFB",0,0,0
"MYH9","MYH9",0,0,0
"ARL6IP1","ARL6IP1",0,0,0
"PEBP1","PEBP1",0,0,0
"RPL13AP6","RPL13AP6",0,0,0
"NOLC1","NOLC1",0,0,0
"IGFBP5","IGFBP5",0,0,0
"ARPC5","ARPC5",0,0,0
"COL4A2","COL4A2",0,0,0
"TMEM123","TMEM123",0,0,0
"COL4A1","COL4A1",0,0,0
"TOP2B","TOP2B",0,0,0
"LOC101060275","LOC101060275",0,0,0
"MIR4738","MIR4738",0,0,0
"SZRD1","SZRD1",0,0,0
"UBXN4","UBXN4",0,0,0
"PXDN","PXDN",0,0,0
"MKI67","MKI67",0,0,0
"PNN","PNN",0,0,0
"ATP6V0D1","ATP6V0D1",0,0,0
"TGOLN2","TGOLN2",0,0,0
"MAPK3","MAPK3",0,0,0
"RNF167","RNF167",0,0,0
"TRPC4AP","TRPC4AP",0,0,0
"C1R","C1R",0,0,0
"ADGRG1","ADGRG1",0,0,0
"TEX261","TEX261",0,0,0
"ERAL1","ERAL1",0,0,0
"PMPCA","PMPCA",0,0,0
"GRINA","GRINA",0,0,0
"PEG10","PEG10",0,0,0
"CAV1","CAV1",0,0,0
"MGAT5","MGAT5",0,0,0
"DHX9","DHX9",0,0,0
"FAF2","FAF2",0,0,0
"SLC39A14","SLC39A14",0,0,0
"STX12","STX12",0,0,0
"ATXN7L3B","ATXN7L3B",0,0,0
"PIGF","PIGF",0,0,0
"TRIM27","TRIM27",0,0,0
"TCTN3","TCTN3",0,0,0
"RANGAP1","RANGAP1",0,0,0
"DAG1","DAG1",0,0,0
"NIPA2","NIPA2",0,0,0
"ATP2B4","ATP2B4",0,0,0
"IGFBP3","IGFBP3",0,0,0
"SUN2","SUN2",0,0,0
"MRPS27","MRPS27",0,0,0
"PLEKHM2","PLEKHM2",0,0,0
"EFR3A","EFR3A",0,0,0
"PBX1","PBX1",0,0,0
"VPS39","VPS39",0,0,0
"SDC2","SDC2",0,0,0
"FKBP9","FKBP9",0,0,0
"RBM12","RBM12",0,0,0
"VEGFA","VEGFA",0,0,0
"AK2","AK2",0,0,0
"CRKL","CRKL",0,0,0
"NUDT4P2","NUDT4P2",0,0,0
"NUDT4P1","NUDT4P1",0,0,0
"TAB2","TAB2",0,0,0
"MT2A","MT2A",0,0,0
"PTGDS","PTGDS",0,0,0
"COG4","COG4",0,0,0
"KCTD12","KCTD12",0,0,0
"TM9SF4","TM9SF4",0,0,0
"MRFAP1L1","MRFAP1L1",0,0,0
"IFITM3","IFITM3",0,0,0
"INTS1","INTS1",0,0,0
"PSME4","PSME4",0,0,0
"ALDH1A1","ALDH1A1",0,0,0
"PPAP2B","PPAP2B",0,0,0
"TUBA4A","TUBA4A",0,0,0
"MCFD2","MCFD2",0,0,0
"PIK3R1","PIK3R1",0,0,0
"ATP2C1","ATP2C1",0,0,0
"LPIN1","LPIN1",0,0,0
"ATG4B","ATG4B",0,0,0
"HIPK1","HIPK1",0,0,0
"PSMD14","PSMD14",0,0,0
"NRP1","NRP1",0,0,0
"TXLNA","TXLNA",0,0,0
"MIA3","MIA3",0,0,0
"CHMP7","CHMP7",0,0,0
"TUBB","TUBB",0,0,0
"SGPL1","SGPL1",0,0,0
"SCAP","SCAP",0,0,0
"RBL2","RBL2",0,0,0
"GNS","GNS",0,0,0
"MYO1D","MYO1D",0,0,0
"YIPF6","YIPF6",0,0,0
"KDM1A","KDM1A",0,0,0
"POFUT1","POFUT1",0,0,0
"EIF2B5","EIF2B5",0,0,0
"SULF1","SULF1",0,0,0
"KHNYN","KHNYN",0,0,0
"AMPD2","AMPD2",0,0,0
"ZNF292","ZNF292",0,0,0
"FEM1B","FEM1B",0,0,0
"CMTR1","CMTR1",0,0,0
"ATP6V0A1","ATP6V0A1",0,0,0
"METTL13","METTL13",0,0,0
"MICU2","MICU2",0,0,0
"IMP4","IMP4",0,0,0
"ELF1","ELF1",0,0,0
"ZCCHC24","ZCCHC24",0,0,0
"PDCD11","PDCD11",0,0,0
"SCAMP1","SCAMP1",0,0,0
"GTF3C2","GTF3C2",0,0,0
"RBM38","RBM38",0,0,0
"GRPEL1","GRPEL1",0,0,0
"CENPB","CENPB",0,0,0
"IP6K1","IP6K1",0,0,0
"SNRNP27","SNRNP27",0,0,0
"NBEAL2","NBEAL2",0,0,0
"LYPLA1","LYPLA1",0,0,0
"SECISBP2L","SECISBP2L",0,0,0
"KIF1BP","KIF1BP",0,0,0
"TFE3","TFE3",0,0,0
"DNAJC13","DNAJC13",0,0,0
"ACAP2","ACAP2",0,0,0
"SPECC1L","SPECC1L",0,0,0
"TPM4","TPM4",0,0,0
"RMND5A","RMND5A",0,0,0
"GPATCH8","GPATCH8",0,0,0
"COL5A1","COL5A1",0,0,0
"DNAJC8","DNAJC8",0,0,0
"TNS2","TNS2",0,0,0
"CEBPB","CEBPB",0,0,0
"DIP2C","DIP2C",0,0,0
"MOAP1","MOAP1",0,0,0
"GPD1L","GPD1L",0,0,0
"CARM1","CARM1",0,0,0
"DDX3X","DDX3X",0,0,0
"ATRN","ATRN",0,0,0
"PIP5K1C","PIP5K1C",0,0,0
"DESI1","DESI1",0,0,0
"NEK7","NEK7",0,0,0
"LCN2","LCN2",0,0,0
"LSM12","LSM12",0,0,0
"FLAD1","FLAD1",0,0,0
"AIM1","AIM1",0,0,0
"ZNHIT3","ZNHIT3",0,0,0
"FRYL","FRYL",0,0,0
"STAT5B","STAT5B",0,0,0
"HPCAL1","HPCAL1",0,0,0
"CAP2","CAP2",0,0,0
"SCRIB","SCRIB",0,0,0
"PRKAR1B","PRKAR1B",0,0,0
"DENND5A","DENND5A",0,0,0
"CTSZ","CTSZ",0,0,0
"CHD8","CHD8",0,0,0
"STK38L","STK38L",0,0,0
"ENDOD1","ENDOD1",0,0,0
"MGRN1","MGRN1",0,0,0
"RPS17","RPS17",0,0,0
"CAST","CAST",0,0,0
"PTPRC","PTPRC",0,0,0
"RRAS2","RRAS2",0,0,0
"JCHAIN","JCHAIN",0,0,0
"HMGXB4","HMGXB4",0,0,0
"ZZEF1","ZZEF1",0,0,0
"PTPN11","PTPN11",0,0,0
"DTX4","DTX4",0,0,0
"BTN3A2","BTN3A2",0,0,0
"ZNF609","ZNF609",0,0,0
"NEMP1","NEMP1",0,0,0
"TMEM41B","TMEM41B",0,0,0
"CHN1","CHN1",0,0,0
"STX10","STX10",0,0,0
"WWP1","WWP1",0,0,0
"BRE","BRE",0,0,0
"RRAS","RRAS",0,0,0
"DHX29","DHX29",0,0,0
"RHOBTB1","RHOBTB1",0,0,0
"SNX4","SNX4",0,0,0
"EHBP1","EHBP1",0,0,0
"LHFPL2","LHFPL2",0,0,0
"TUBB4A","TUBB4A",0,0,0
"TIPARP","TIPARP",0,0,0
"SPARC","SPARC",0,0,0
"HLA-DQA2","HLA-DQA2",0,0,0
"ATM","ATM",0,0,0
"METAP1","METAP1",0,0,0
"PPP1R14B","PPP1R14B",0,0,0
"EPB41L3","EPB41L3",0,0,0
"TBL2","TBL2",0,0,0
"LIMS1","LIMS1",0,0,0
"DDHD2","DDHD2",0,0,0
"PCCB","PCCB",0,0,0
"CRY2","CRY2",0,0,0
"RNF4","RNF4",0,0,0
"FAM134C","FAM134C",0,0,0
"LOC102724229","LOC102724229",0,0,0
"MFAP4","MFAP4",0,0,0
"PHLPP1","PHLPP1",0,0,0
"RND3","RND3",0,0,0
"PHF2","PHF2",0,0,0
"DLG3","DLG3",0,0,0
"KIAA0226","KIAA0226",0,0,0
"C16orf45","C16orf45",0,0,0
"NME4","NME4",0,0,0
"MAOA","MAOA",0,0,0
"BBS4","BBS4",0,0,0
"ANKS1A","ANKS1A",0,0,0
"UBE2N","UBE2N",0,0,0
"MTG1","MTG1",0,0,0
"OLFM4","OLFM4",0,0,0
"FAM171A1","FAM171A1",0,0,0
"ABCA2","ABCA2",0,0,0
"TOMM20","TOMM20",0,0,0
"ZBTB18","ZBTB18",0,0,0
"CIC","CIC",0,0,0
"NCAPD3","NCAPD3",0,0,0
"C1orf216","C1orf216",0,0,0
"DAAM2","DAAM2",0,0,0
"ANKMY2","ANKMY2",0,0,0
"PRUNE2","PRUNE2",0,0,0
"SERINC5","SERINC5",0,0,0
"DNAJB5","DNAJB5",0,0,0
"PAXIP1","PAXIP1",0,0,0
"SLC25A6","SLC25A6",0,0,0
"MEGF9","MEGF9",0,0,0
"CKAP5","CKAP5",0,0,0
"FAM175B","FAM175B",0,0,0
"DNMBP","DNMBP",0,0,0
"RRP1B","RRP1B",0,0,0
"AXIN1","AXIN1",0,0,0
"LRP4","LRP4",0,0,0
"DCUN1D4","DCUN1D4",0,0,0
"GRAMD4","GRAMD4",0,0,0
"PAQR4","PAQR4",0,0,0
"MFSD5","MFSD5",0,0,0
"MAPKAPK5","MAPKAPK5",0,0,0
"MED20","MED20",0,0,0
"C2CD2","C2CD2",0,0,0
"B4GALT4","B4GALT4",0,0,0
"PIAS4","PIAS4",0,0,0
"KLHL18","KLHL18",0,0,0
"APOE","APOE",0,0,0
"MPHOSPH10","MPHOSPH10",0,0,0
"CCDC69","CCDC69",0,0,0
"SEC23A","SEC23A",0,0,0
"ZNF282","ZNF282",0,0,0
"SUPV3L1","SUPV3L1",0,0,0
"TTI1","TTI1",0,0,0
"LRRC47","LRRC47",0,0,0
"CSTF2T","CSTF2T",0,0,0
"GRAMD1B","GRAMD1B",0,0,0
"LYPD1","LYPD1",0,0,0
"RPS6KA2","RPS6KA2",0,0,0
"CBX7","CBX7",0,0,0
"PDZRN3","PDZRN3",0,0,0
"RECQL","RECQL",0,0,0
"REST","REST",0,0,0
"LSM4","LSM4",0,0,0
"MISP","MISP",0,0,0
"TSPYL4","TSPYL4",0,0,0
"CEMIP","CEMIP",0,0,0
"C2CD5","C2CD5",0,0,0
"SLC9A8","SLC9A8",0,0,0
"CAMTA2","CAMTA2",0,0,0
"NCAPH","NCAPH",0,0,0
"ADGRF5","ADGRF5",0,0,0
"DYRK4","DYRK4",0,0,0
"POLR2I","POLR2I",0,0,0
"RFNG","RFNG",0,0,0
"EML3","EML3",0,0,0
"RPIA","RPIA",0,0,0
"DENND3","DENND3",0,0,0
"HRAS","HRAS",0,0,0
"ATF2","ATF2",0,0,0
"SGMS1","SGMS1",0,0,0
"AHNAK2","AHNAK2",0,0,0
"PHGDH","PHGDH",0,0,0
"MORC3","MORC3",0,0,0
"CEBPD","CEBPD",0,0,0
"TRIM37","TRIM37",0,0,0
"PRKCDBP","PRKCDBP",0,0,0
"TPI1","TPI1",0,0,0
"NEDD4","NEDD4",0,0,0
"LOC644172","LOC644172",0,0,0
"MAPK8IP1","MAPK8IP1",0,0,0
"ABHD3","ABHD3",0,0,0
"RANBP6","RANBP6",0,0,0
"GOSR1","GOSR1",0,0,0
"THUMPD1","THUMPD1",0,0,0
"TROVE2","TROVE2",0,0,0
"WDR73","WDR73",0,0,0
"SIK3","SIK3",0,0,0
"STAU1","STAU1",0,0,0
"ARHGEF18","ARHGEF18",0,0,0
"ATP5D","ATP5D",0,0,0
"MIR6884","MIR6884",0,0,0
"MAST3","MAST3",0,0,0
"PABPN1","PABPN1",0,0,0
"COBL","COBL",0,0,0
"CHI3L2","CHI3L2",0,0,0
"RUSC2","RUSC2",0,0,0
"MYH10","MYH10",0,0,0
"HEG1","HEG1",0,0,0
"DPT","DPT",0,0,0
"OLFML2A","OLFML2A",0,0,0
"ITPKC","ITPKC",0,0,0
"YTHDC2","YTHDC2",0,0,0
"TSR2","TSR2",0,0,0
"ZBTB22","ZBTB22",0,0,0
"SNORD42A","SNORD42A",0,0,0
"LOC100272216","LOC100272216",0,0,0
"TAF4","TAF4",0,0,0
"CRTC1","CRTC1",0,0,0
"TMCC2","TMCC2",0,0,0
"DNAJC2","DNAJC2",0,0,0
"ATP8A1","ATP8A1",0,0,0
"CAMK2A","CAMK2A",0,0,0
"PIKFYVE","PIKFYVE",0,0,0
"SLC43A3","SLC43A3",0,0,0
"ATG4A","ATG4A",0,0,0
"NEK3","NEK3",0,0,0
"SLC36A1","SLC36A1",0,0,0
"UHRF1BP1L","UHRF1BP1L",0,0,0
